"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"4172","regulation of transcription, DNA-templated (GO:0006355)","191/2244",0.944058383079336,0.979132460111287,0,0,0.884434094138467,0.050914454761488,"ZNF331;NDUFA13;HDAC10;MYT1L;ZNF292;PRDM2;NUCKS1;ARID4B;RORB;ELK1;RPL6;UBE2L3;HMGN5;RPS6KA5;DACH1;PPP2R1A;BASP1;ZNF605;ZNF449;WWC3;CCNL2;ZNF721;FADS1;MEF2A;HES6;MAP2K1;MEF2C;SMARCC2;RBFOX2;ANKRD49;PRKCB;TBR1;POU3F2;PIAS2;HIC2;DGKQ;PHIP;KMT2E;L3MBTL1;ENY2;KMT2A;KMT2B;TSHZ2;TWIST1;BAZ2A;XPC;NPAS1;ZNF26;NPAS2;MED12L;NEUROD2;DEAF1;NEUROD6;DHX36;ZNF669;ZNF667;HIVEP2;ZKSCAN1;PPARGC1B;ZSCAN18;ZNF783;ZNF266;HEXIM1;CDK18;JUN;SMAD4;PHC1;POU2F1;CBX5;ZFHX2;JUND;ZNF382;NONO;ZBTB16;INSR;POU6F2;NR1D2;NR1D1;POU2F2;MT3;NR2F6;NR4A1;GON4L;YEATS2;ID2;BHLHE40;MDM4;CALR;MNAT1;BRWD1;RNF187;CDKN1C;ZNF771;KDM5A;ZNF133;MESP1;SETD5;ZNF770;ZNF493;CSRNP3;BTG1;ONECUT2;THRA;CHD8;BHLHE41;NKAP;ZC3H8;PSIP1;CHD5;RSF1;CHD4;CHD3;ELAVL2;DBP;ZNF524;LRRFIP1;ZNF641;YWHAH;EMX1;PEG3;ATRX;ETV1;EDF1;SAFB;ARID1A;ARID1B;ETV5;ZNF75A;REXO4;TOX4;KAT2A;ZEB2;SFPQ;NCOR1;MTF2;TERF2IP;ZNF514;MAPRE3;CRYAB;TRIM56;ZNF596;HDAC4;CEBPB;NFIX;HLF;SMARCD3;CEBPD;ZNF195;WBP2;ZBTB43;ASCL1;ACVR1B;NR2C1;CAMKK2;CAND2;ZFP14;CUX2;CCDC85B;NSD1;E2F3;APBB1;ZNF226;APBB3;ZNF224;SRSF10;MEF2D;BEND5;POLR2L;MLXIP;CDK11A;PCGF5;STAT2;ELP2;GTF2H2;SOD2;MEIS3;USF1;TARBP1;KLF8;PER1;KLF6;NR6A1;TEF;PITHD1;TCEA2;CTNNB1;ZNF337;SSBP2;ZNF334;ZNF697;TRIM33"
"4173","antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)","3/64",0.947465229159469,0.981343597062531,0,0,0.472895825695281,0.0255198422232262,"RPS19;ROMO1;GAPDH"
"4174","regulation of cilium assembly (GO:1902017)","3/64",0.947465229159469,0.981343597062531,0,0,0.472895825695281,0.0255198422232262,"CCDC88A;TBC1D9B;TBC1D24"
"4175","negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","2/48",0.947960187290144,0.981343597062531,0,0,0.418191915218548,0.0223493360715209,"GSTP1;DICER1"
"4176","positive regulation of DNA repair (GO:0045739)","2/48",0.947960187290144,0.981343597062531,0,0,0.418191915218548,0.0223493360715209,"HDAC10;NPAS2"
"4177","hemopoiesis (GO:0030097)","5/94",0.948197965814925,0.981343597062531,0,0,0.539936752832946,0.028720301625827,"L3MBTL1;FLCN;KMT2A;ZBTB16;PRRC2C"
"4178","artery morphogenesis (GO:0048844)","1/30",0.948458267371275,0.981343597062531,0,0,0.331804842259721,0.0175582791333289,"NF1"
"4179","negative regulation of interleukin-1 production (GO:0032692)","1/30",0.948458267371275,0.981343597062531,0,0,0.331804842259721,0.0175582791333289,"GSTP1"
"4180","non-motile cilium assembly (GO:1905515)","1/30",0.948458267371275,0.981343597062531,0,0,0.331804842259721,0.0175582791333289,"PCM1"
"4181","phosphatidylcholine acyl-chain remodeling (GO:0036151)","1/30",0.948458267371275,0.981343597062531,0,0,0.331804842259721,0.0175582791333289,"MBOAT2"
"4182","snRNA 3'-end processing (GO:0034472)","1/30",0.948458267371275,0.981343597062531,0,0,0.331804842259721,0.0175582791333289,"INTS1"
"4183","regulation of canonical Wnt signaling pathway (GO:0060828)","17/253",0.948777049830872,0.981438750805208,0,0,0.691084873063214,0.0363382375515622,"TLE4;LMBR1L;UBE2B;CHD8;CTNND1;LRRK1;USP34;RBX1;PSMD8;ZEB2;STK11;PSMD7;WNK2;CAPRIN2;CTNNB1;PIN1;NPHP4"
"4184","lipid biosynthetic process (GO:0008610)","4/80",0.950246728643255,0.982724090544781,0,0,0.505930516221294,0.0258194625472361,"GNPAT;LPL;FADS1;AGPAT3"
"4185","mitotic G1 DNA damage checkpoint signaling (GO:0031571)","3/65",0.951131049319625,0.983403596273839,0,0,0.465242708440688,0.0233102528386479,"PCBP4;MDM4;RPL26"
"4186","response to hydrogen peroxide (GO:0042542)","2/49",0.95204571005885,0.983673288792991,0,0,0.409271568172296,0.0201125177712194,"PDCD10;CAT"
"4187","peptide cross-linking (GO:0018149)","1/31",0.953312855750338,0.983673288792991,0,0,0.32072695035461,0.0153346431508182,"KRT10"
"4188","positive regulation of leukocyte cell-cell adhesion (GO:1903039)","1/31",0.953312855750338,0.983673288792991,0,0,0.32072695035461,0.0153346431508182,"THY1"
"4189","steroid hormone biosynthetic process (GO:0120178)","1/31",0.953312855750338,0.983673288792991,0,0,0.32072695035461,0.0153346431508182,"HSD17B7"
"4190","triglyceride homeostasis (GO:0070328)","1/31",0.953312855750338,0.983673288792991,0,0,0.32072695035461,0.0153346431508182,"LPL"
"4191","vitamin transport (GO:0051180)","1/31",0.953312855750338,0.983673288792991,0,0,0.32072695035461,0.0153346431508182,"SLC2A6"
"4192","activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)","4/81",0.953437895354242,0.983673288792991,0,0,0.499332313930076,0.0238086587722193,"BAD;HIP1R;MAPT;SNCA"
"4193","phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)","4/81",0.953437895354242,0.983673288792991,0,0,0.499332313930076,0.0238086587722193,"HOMER1;OPRL1;HTR2A;DRD1"
"4194","regulation of interleukin-8 production (GO:0032677)","4/81",0.953437895354242,0.983673288792991,0,0,0.499332313930076,0.0238086587722193,"TMSB4X;CHI3L1;HSPA1B;HSPA1A"
"4195","negative regulation of canonical Wnt signaling pathway (GO:0090090)","10/165",0.95396452427143,0.983982001554822,0,0,0.619437595903519,0.0291933471775109,"PSMD8;TLE4;LMBR1L;MESP1;STK11;PSMD7;CHD8;CTNND1;NPHP4;RBX1"
"4196","positive regulation of multicellular organismal process (GO:0051240)","24/345",0.956867364921775,0.985730948387005,0,0,0.716581361758237,0.0315944246420235,"MESP1;SMAD4;CEBPB;TFRC;THRA;BAD;ZBTB16;TWIST1;MIF;ACVR1B;SORL1;ADCYAP1;KAT2A;RPS19;FABP5;C1QBP;CFL1;GNAS;FLOT1;CRH;CTNNB1;LPIN1;GAPDH;PPARGC1B"
"4197","double-strand break repair via homologous recombination (GO:0000724)","5/97",0.956952780922569,0.985730948387005,0,0,0.522243209418745,0.0229793432995227,"MORF4L1;SFPQ;SLX4;RPA1;NUCKS1"
"4198","activation of phospholipase C activity (GO:0007202)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"HTR2A"
"4199","axonemal dynein complex assembly (GO:0070286)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"DNAAF1"
"4200","B cell proliferation (GO:0042100)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"MEF2C"
"4201","cardiac muscle tissue morphogenesis (GO:0055008)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"FKBP1A"
"4202","GPI anchor biosynthetic process (GO:0006506)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"PIGG"
"4203","regulation of cellular biosynthetic process (GO:0031326)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"RAC1"
"4204","regulation of centrosome duplication (GO:0010824)","1/32",0.957710401437248,0.985730948387005,0,0,0.310363761153054,0.0134107689771352,"CEP295"
"4205","regulation of defense response (GO:0031347)","4/83",0.959261532056869,0.986444340863147,0,0,0.486637038635582,0.0202399780065455,"CELF1;TMSB4X;NR1D2;MGLL"
"4206","regulation of interleukin-1 beta production (GO:0032651)","4/83",0.959261532056869,0.986444340863147,0,0,0.486637038635582,0.0202399780065455,"APP;GSTP1;HSPB1;LPL"
"4207","gonad development (GO:0008406)","2/51",0.95931541168295,0.986444340863147,0,0,0.392523161473211,0.0163035915017108,"FGF9;BASP1"
"4208","regulation of interleukin-12 production (GO:0032655)","2/51",0.95931541168295,0.986444340863147,0,0,0.392523161473211,0.0163035915017108,"C1QBP;HLA-B"
"4209","positive regulation of cytokine production (GO:0001819)","23/335",0.96040647047125,0.986545651576613,0,0,0.706509963843118,0.0285420681026204,"APP;CEBPB;TWIST1;LPL;MIF;POU2F2;SORL1;C1QTNF4;KAT2A;ADAM17;DHX36;FLOT1;POLR2E;CTNNB1;CHI3L1;ARHGEF2;LRRFIP1;IL6ST;GAPDH;CD200;HSPA1B;HSPA1A;POLR2L"
"4210","positive regulation of protein localization to nucleus (GO:1900182)","3/68",0.960744830159538,0.986545651576613,0,0,0.443696239862374,0.017768450676331,"TFRC;RAN;ZPR1"
"4211","regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","3/68",0.960744830159538,0.986545651576613,0,0,0.443696239862374,0.017768450676331,"PPP2R1A;IL6ST;PTPN2"
"4212","muscle cell development (GO:0055001)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"SLC8A1"
"4213","negative chemotaxis (GO:0050919)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"PDGFA"
"4214","positive regulation of cytokine production involved in immune response (GO:0002720)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"B2M"
"4215","positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"PTK2B"
"4216","primary alcohol metabolic process (GO:0034308)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"RDH11"
"4217","regulation of interleukin-17 production (GO:0032660)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"PRNP"
"4218","vasculogenesis (GO:0001570)","1/33",0.961693912260262,0.986545651576613,0,0,0.300648271276596,0.0117430381059264,"TGFBR3L"
"4219","organic anion transport (GO:0015711)","5/99",0.962014270372403,0.986640376369137,0,0,0.511074944426802,0.0197918854151576,"SLC4A8;SLC35B1;ABCC5;SLC2A6;MFSD10"
"4220","ameboidal-type cell migration (GO:0001667)","2/52",0.962541629641163,0.986713487670531,0,0,0.384651410324641,0.0146852069959676,"CENPV;MEGF8"
"4221","negative regulation of cellular biosynthetic process (GO:0031327)","2/52",0.962541629641163,0.986713487670531,0,0,0.384651410324641,0.0146852069959676,"FBXW7;PGP"
"4222","response to lipid (GO:0033993)","6/114",0.963078803037608,0.98703031282419,0,0,0.533659259259259,0.020076282549296,"ADAM17;PAQR7;GPX3;CTNNB1;ASCL1;SNCA"
"4223","cell chemotaxis (GO:0060326)","3/69",0.96353311639485,0.987262087293516,0,0,0.436949365863104,0.0162319789045786,"NR4A1;PLEKHG5;BCAR1"
"4224","positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)","1/34",0.965302351373267,0.988129248152909,0,0,0.291521598968407,0.0102947672850135,"JUN"
"4225","regulation of activated T cell proliferation (GO:0046006)","1/34",0.965302351373267,0.988129248152909,0,0,0.291521598968407,0.0102947672850135,"PRNP"
"4226","sister chromatid segregation (GO:0000819)","1/34",0.965302351373267,0.988129248152909,0,0,0.291521598968407,0.0102947672850135,"RAN"
"4227","bicellular tight junction assembly (GO:0070830)","2/53",0.965521252875087,0.988129248152909,0,0,0.377088355299544,0.0132309613632485,"FRMPD2;ARL2"
"4228","epidermal cell differentiation (GO:0009913)","2/53",0.965521252875087,0.988129248152909,0,0,0.377088355299544,0.0132309613632485,"CTNNB1;KRT10"
"4229","cellular response to light stimulus (GO:0071482)","3/70",0.966134064635743,0.988288911980818,0,0,0.430403891087693,0.0148285637137111,"DHX36;RPL26;USP28"
"4230","defense response to Gram-positive bacterium (GO:0050830)","3/70",0.966134064635743,0.988288911980818,0,0,0.430403891087693,0.0148285637137111,"CHGA;ADAM17;ROMO1"
"4231","bicarbonate transport (GO:0015701)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"SLC4A8"
"4232","cellular response to hydrogen peroxide (GO:0070301)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"RNF112"
"4233","positive regulation of immunoglobulin production (GO:0002639)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"TFRC"
"4234","positive regulation of lymphocyte activation (GO:0051251)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"THY1"
"4235","protein localization to cilium (GO:0061512)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"NPHP4"
"4236","regulation of lipid biosynthetic process (GO:0046890)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"SORBS1"
"4237","response to estrogen (GO:0043627)","1/35",0.968571016751138,0.989144864168557,0,0,0.282931789737171,0.00903499446648253,"WBP2"
"4238","positive regulation of response to DNA damage stimulus (GO:2001022)","2/55",0.970810812438875,0.990739617572941,0,0,0.362818440157852,0.0107480128461542,"SPRED3;NPAS2"
"4239","extrinsic apoptotic signaling pathway (GO:0097191)","3/72",0.970819500464357,0.990739617572941,0,0,0.417882113256471,0.0123754610777864,"DCC;BAD;ACVR1B"
"4240","response to ionizing radiation (GO:0010212)","3/72",0.970819500464357,0.990739617572941,0,0,0.417882113256471,0.0123754610777864,"STK11;INTS3;USP28"
"4241","positive regulation of cytosolic calcium ion concentration (GO:0007204)","8/147",0.971620071830799,0.991322813207231,0,0,0.55249340303518,0.0159065190733248,"ADCYAP1;NPTN;OPRL1;CACNA1A;CACNA1C;DRD1;SLC8A1;GRIN1"
"4242","blood vessel morphogenesis (GO:0048514)","2/56",0.973152939566942,0.992292820965916,0,0,0.35607986911872,0.00969036668314596,"TGFBR3L;NF1"
"4243","chemokine-mediated signaling pathway (GO:0070098)","2/56",0.973152939566942,0.992292820965916,0,0,0.35607986911872,0.00969036668314596,"THPO;PTK2B"
"4244","regulation of angiogenesis (GO:0045765)","12/203",0.973258777947619,0.992292820965916,0,0,0.602657299168859,0.0163351908126975,"PPP1R16B;MYDGF;BTG1;PRKCB;ADGRB1;NF1;TWIST1;CTNNB1;HSPB1;CHI3L1;VASH1;GTF2I"
"4245","cellular amino acid catabolic process (GO:0009063)","4/90",0.97473722984835,0.993566076219979,0,0,0.446853588730161,0.0114338001369675,"GSTZ1;DDAH1;AMT;CRYM"
"4246","carboxylic acid transport (GO:0046942)","2/57",0.975312976364483,0.993918805635685,0,0,0.349586337026465,0.00873856005851276,"SLC25A29;PSAP"
"4247","cellular response to interferon-gamma (GO:0071346)","6/121",0.975808933892657,0.99403921487933,0,0,0.500980869565217,0.0122682580948165,"TRIM8;HLA-B;RPL13A;B2M;GAPDH;CAMK2G"
"4248","double-strand break repair (GO:0006302)","9/164",0.975890590433878,0.99403921487933,0,0,0.557196029776675,0.0135982570088903,"MORF4L1;SFPQ;KDM4B;SLX4;EME2;RPA1;NUCKS1;APBB1;IFFO1"
"4249","response to estradiol (GO:0032355)","1/38",0.97664339045378,0.994173661190459,0,0,0.259948246118459,0.00614353840236474,"CTNNB1"
"4250","spliceosomal snRNP assembly (GO:0000387)","1/38",0.97664339045378,0.994173661190459,0,0,0.259948246118459,0.00614353840236474,"SRSF10"
"4251","positive regulation of T cell activation (GO:0050870)","3/75",0.976711863582307,0.994173661190459,0,0,0.400403798367057,0.00943495094093945,"TFRC;THY1;IL6ST"
"4252","cellular response to organic substance (GO:0071310)","6/123",0.978616561691636,0.995173445105408,0,0,0.492362393162393,0.0106425984573645,"ROBO2;HAX1;CTNNB1;AKAP6;ACVR1B;PTPN2"
"4253","positive regulation of epithelial cell proliferation (GO:0050679)","6/123",0.978616561691636,0.995173445105408,0,0,0.492362393162393,0.0106425984573645,"PPP1R16B;NR4A1;MYDGF;FGF9;BAD;LAMB1"
"4254","DNA replication (GO:0006260)","5/108",0.978692992685118,0.995173445105408,0,0,0.466185024944625,0.0100403566658228,"TBRG1;RPA1;RBMS1;NAP1L1;PTMS"
"4255","DNA integrity checkpoint signaling (GO:0031570)","1/39",0.978844044919948,0.995173445105408,0,0,0.253093505039194,0.00541188564449362,"USP28"
"4256","phospholipid dephosphorylation (GO:0046839)","1/39",0.978844044919948,0.995173445105408,0,0,0.253093505039194,0.00541188564449362,"SYNJ2"
"4257","mitotic DNA damage checkpoint signaling (GO:0044773)","2/59",0.979139894086751,0.99524038565031,0,0,0.337282802535877,0.00711017504022947,"EME2;ZNF830"
"4258","cellular response to chemokine (GO:1990869)","2/60",0.980831064812351,0.996029937853408,0,0,0.331449230148098,0.00641521356127572,"SLC12A2;PTK2B"
"4259","detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)","1/40",0.980837431290356,0.996029937853408,0,0,0.246590289143481,0.0047711646594654,"RTP5"
"4260","lymphocyte migration (GO:0072676)","1/40",0.980837431290356,0.996029937853408,0,0,0.246590289143481,0.0047711646594654,"ADAM8"
"4261","positive regulation of double-strand break repair (GO:2000781)","1/40",0.980837431290356,0.996029937853408,0,0,0.246590289143481,0.0047711646594654,"ARID2"
"4262","import into cell (GO:0098657)","1/41",0.982643061350928,0.996927673262711,0,0,0.240412234042553,0.00420945866159988,"SNAP25"
"4263","keratinocyte differentiation (GO:0030216)","1/41",0.982643061350928,0.996927673262711,0,0,0.240412234042553,0.00420945866159988,"KRT10"
"4264","sensory perception of bitter taste (GO:0050913)","1/41",0.982643061350928,0.996927673262711,0,0,0.240412234042553,0.00420945866159988,"RTP5"
"4265","visual system development (GO:0150063)","1/41",0.982643061350928,0.996927673262711,0,0,0.240412234042553,0.00420945866159988,"MEIS3"
"4266","phosphatidylinositol metabolic process (GO:0046488)","5/112",0.983642966530293,0.996990374956598,0,0,0.448657912041927,0.00739939489938637,"ARF1;PIK3C3;PIP4K2C;SYNJ2;LCLAT1"
"4267","double-strand break repair via nonhomologous end joining (GO:0006303)","2/62",0.983823316065245,0.996990374956598,0,0,0.320365442611318,0.00522482555391551,"UVRAG;IFFO1"
"4268","response to interferon-gamma (GO:0034341)","3/80",0.984095627729049,0.996990374956598,0,0,0.374299821584167,0.00600085109692789,"RPL13A;GAPDH;SNCA"
"4269","monocyte chemotaxis (GO:0002548)","1/42",0.984278611168381,0.996990374956598,0,0,0.234535547483134,0.00371651609036318,"RPS19"
"4270","regulation of DNA recombination (GO:0000018)","1/42",0.984278611168381,0.996990374956598,0,0,0.234535547483134,0.00371651609036318,"TERF2IP"
"4271","development of primary male sexual characteristics (GO:0046546)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"FGF9"
"4272","male gonad development (GO:0008584)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"FGF9"
"4273","natural killer cell activation (GO:0030101)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"PRDX1"
"4274","positive regulation of leukocyte mediated cytotoxicity (GO:0001912)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"HLA-B"
"4275","spermatid development (GO:0007286)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"DDX25"
"4276","tRNA aminoacylation for protein translation (GO:0006418)","1/43",0.985760093498731,0.996990374956598,0,0,0.228938703140831,0.00328349997651494,"VARS2"
"4277","regulation of response to external stimulus (GO:0032101)","6/130",0.986230092159302,0.996990374956598,0,0,0.464387096774194,0.00643900220692937,"CELF1;TMSB4X;NR1D2;CALM1;MGLL;METAP2"
"4278","regulation of innate immune response (GO:0045088)","2/64",0.986359330263976,0.996990374956598,0,0,0.309996738141427,0.00425766832006413,"HSP90AB1;ADAM8"
"4279","cellular response to DNA damage stimulus (GO:0006974)","22/350",0.986455356440777,0.996990374956598,0,0,0.641903593592149,0.00875377348830753,"UVRAG;SHPRH;CBX5;UBE2B;INTS3;BOD1L1;RPA1;XPC;ALKBH7;USP28;REXO4;ENDOV;STK11;SLX4;OARD1;MACROD1;UBA1;RBBP6;APBB1;MNAT1;UBQLN4;MAPK3"
"4280","cellular amide metabolic process (GO:0043603)","5/115",0.986621859386215,0.996990374956598,0,0,0.436349098662532,0.00587693910068938,"SMPD3;ACOT7;PPP2R1A;THEM4;NIT1"
"4281","cellular response to lectin (GO:1990858)","5/115",0.986621859386215,0.996990374956598,0,0,0.436349098662532,0.00587693910068938,"PSMD8;PSMD7;RPS6KA5;PRKACB;SKP1"
"4282","stimulatory C-type lectin receptor signaling pathway (GO:0002223)","5/115",0.986621859386215,0.996990374956598,0,0,0.436349098662532,0.00587693910068938,"PSMD8;PSMD7;RPS6KA5;PRKACB;SKP1"
"4283","detection of chemical stimulus involved in sensory perception of taste (GO:0050912)","1/44",0.987102014153732,0.997242683923231,0,0,0.22360217714003,0.00290277821548148,"RTP5"
"4284","chromosome condensation (GO:0030261)","1/45",0.988317513943978,0.997631916065758,0,0,0.218508220502901,0.0025677474518629,"BANF1"
"4285","regulation of DNA repair (GO:0006282)","1/45",0.988317513943978,0.997631916065758,0,0,0.218508220502901,0.0025677474518629,"NPAS2"
"4286","regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)","1/45",0.988317513943978,0.997631916065758,0,0,0.218508220502901,0.0025677474518629,"JUN"
